; Fichero Generado por el Mityc11/09/2013

-16.70072, 28.37897, "CEPSA L-D: 06:00-23:00 1,128 e"
-16.54556, 28.39822, "LAS ARENAS-COOP.TAXI PTO. L-D: 24H 1,130 e"
-16.23961, 28.48283, "ESTACION DE SERVICIO ANAG Horario Especial 1,130 e"
-15.41475, 28.00650, "ESTACION EL CUBILLO Horario Especial 1,130 e"
-15.58419, 28.11356, "SHELL  Horario Especial 1,130 e"
-15.58303, 28.10825, "BP MOYA L-D: 08:00-21:30 1,132 e"
-15.42906, 27.85644, "SHELL  L-D: 24H 1,133 e"
-15.44156, 28.12989, "BP GUANARTEME L-D: 06:00-01:00 1,133 e"
-15.44083, 27.84125, "REPSOL L-D: 24H 1,133 e"
-16.61822, 28.39308, "ESTACION DE SERVICIOS EL  L-D: 24H 1,133 e"
-14.35875, 28.04872, "DISA MUELLE MORRO JABLE L-D: 07:00-21:00 1,133 e"
-15.44175, 28.10372, "TEXACO ESCALERITAS L-D: 24H 1,133 e"
-15.44039, 27.85183, "SHELL  L-D: 24H 1,133 e"
-13.85989, 28.49564, "MUELLE CHICO L-D: 07:00-22:00 1,136 e"
-15.56883, 27.76489, "DISA MASPALOMAS L-D: 06:00-00:00 1,136 e"
-15.42089, 28.10878, "CEPSA CAPITOL Horario Especial 1,136 e"
-15.47519, 28.04469, "DISA  Horario Especial 1,136 e"
-15.42997, 28.13333, "DISA ALCARAVANERAS L-D: 24H 1,136 e"
-15.43503, 28.13256, "DISA CHIL L-D: 24H 1,136 e"
-15.43575, 27.86311, "CEPSA L-D: 06:00-22:00 1,136 e"
-15.47433, 27.80500, "TEXACO JUAN GRANDE L-D: 24H 1,136 e"
-15.41778, 27.86222, "REPSOL L-V: 05:00-21:00 1,136 e"
-15.41750, 28.10236, "DISA AVENIDA Horario Especial 1,136 e"
-15.43539, 28.10131, "DISA EL DRAGON Horario Especial 1,136 e"
-15.41775, 28.15367, "DISA EL SEBADAL L-D: 06:00-22:00 1,136 e"
-15.43686, 28.11608, "CEPSA ESCALERITAS L-D: 06:00-22:00 1,136 e"
-15.42967, 28.11817, "DISA JUAN XXIII L-D: 24H 1,136 e"
-15.43078, 28.14203, "CEPSA ESCORIAL L-D: 24H 1,136 e"
-15.41417, 27.99831, "SHELL TELDE L-D: 06:00-00:00 1,136 e"
-15.45981, 28.09047, "DISA L-D: 24H 1,136 e"
-15.45714, 28.09389, "TEXACO SIETE PALMAS L-D: 24H 1,136 e"
-16.78794, 28.22469, "CEPSA Horario Especial 1,136 e"
-15.42019, 27.99856, "DISA EL ROQUE L-D: 06:30-23:00 1,136 e"
-17.18867, 28.17231, "CEPSA Horario Especial 1,136 e"
-13.68628, 28.94831, "A800-02 Horario Especial 1,137 e"
-15.43361, 28.08664, "TEXACO SICAL L-D: 24H 1,137 e"
-16.46047, 28.44953, "DISA EL BOHIO L-D: 24H 1,137 e"
-16.68786, 28.07569, "CEPSA L-D: 06:00-22:00 1,137 e"
-15.41617, 27.87278, "DISA L-D: 06:00-22:30 1,137 e"
-16.65933, 28.09117, "TEXACO L-D: 06:00-22:00 1,137 e"
-16.38483, 28.33019, "CEPSA L-D: 05:30-23:00 1,138 e"
-16.78489, 28.14097, "TEXACO ARMENIME L-D: 24H 1,138 e"
-16.42331, 28.21350, "CEPSA L-D: 06:00-22:00 1,138 e"
-15.43231, 27.86469, "CEPSA L-D: 24H 1,139 e"
-15.45047, 28.09647, "SHELL TARAHALES II L-D: 06:00-22:00 1,139 e"
-15.41264, 28.09581, "SHELL VEGUETA Horario Especial 1,139 e"
-15.39897, 27.91722, "CEPSA L-D: 24H 1,139 e"
-15.51764, 28.11747, "SHELL AUTOVIA ARUCAS L-D: 24H 1,139 e"
-15.43283, 28.10503, "SHELL REHOYAS Horario Especial 1,139 e"
-15.39928, 27.85983, "SHELL L-D: 06:00-23:00 1,139 e"
-16.64536, 28.03361, "BP Horario Especial 1,139 e"
-16.64553, 28.05256, "SHELL ARONA L-D: 05:00-00:00 1,139 e"
-15.43256, 27.91828, "SHELL INGENIO L-D: 07:00-23:00 1,139 e"
-15.44481, 27.90406, "DISA AGUIMES L-D: 06:30-22:30 1,139 e"
-15.40761, 27.90969, "DISA L-D: 06:00-23:00 1,139 e"
-15.42500, 28.11494, "SHELL TOMAS MORALES Horario Especial 1,139 e"
-15.52458, 28.11789, "SHELL ARUCAS L-D: 06:00-00:00 1,139 e"
-16.73956, 28.12364, "SHELL L-D: 24H 1,139 e"
-15.43258, 27.86481, "CEPSA L-D: 06:00-22:00 1,139 e"
-15.45150, 28.09539, "DISA TARAHALES I L-D: 24H 1,139 e"
-15.44972, 28.05372, "CEPSA HOYA PARRADO Horario Especial 1,140 e"
-13.55847, 28.97792, "CEPSA L-D: 24H 1,141 e"
-15.70325, 27.79547, "SHELL PUERTO RICO L-D: 24H 1,141 e"
-13.51594, 28.98689, "DISA COSTA TEGUISE L-D: 07:00-23:00 1,141 e"
-13.61639, 28.94944, "SPL L-D: 24H 1,141 e"
-13.66636, 28.92386, "DISA PUERTO DEL CARMEN L-D: 24H 1,141 e"
-13.54608, 28.97239, "SHELL ARRECIFE I L-D: 24H 1,141 e"
-13.57539, 28.95842, "DISA NUEVA AEROPUERTO L-D: 24H 1,141 e"
-13.56453, 28.97167, "REPSOL L-D: 24H 1,141 e"
-13.63128, 28.95506, "SPL L-D: 24H 1,141 e"
-13.61411, 29.01247, "DISA L-D: 06:30-23:00 1,141 e"
-13.53439, 28.97431, "DISA LOS MARMOLES L-D: 06:00-22:00 1,141 e"
-15.47108, 28.09969, "LOMO LOS FRAILES L-D: 24H 1,141 e"
-13.61564, 28.94972, "SPL L: 07:00-22:00 1,141 e"
-13.63228, 28.95456, "SPL L: 07:00-22:00 1,141 e"
-13.50386, 29.00044, "DISA TEGUISE GOLF L-D: 07:00-23:00 1,141 e"
